file_path,awol_start_date_iso,awol_start_time_hhmm,return_date_iso,return_time_hhmm
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105539456.html,2022-07-01,21:40,2022-07-03,10:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105540483.html,2022-07-07,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105540533.html,2022-07-09,08:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105540567.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105540633.html,2022-07-23,,2022-07-25,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105541824.html,2022-07-21,08:30,2022-07-22,08:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105541851.html,2022-06-23,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105542447.html,2022-06-22,07:30,2022-06-24,23:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105542601.html,2022-07-17,,2022-07-18,10:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105543167.html,2022-05-28,08:00,2022-05-29,12:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105543448.html,2022-06-26,08:00,2022-06-29,16:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105543558.html,2022-07-22,08:00,2022-07-24,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105545583.html,2022-07-07,,2022-07-14,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105545664.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105545689.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105545768.html,2022-07-29,08:00,2022-07-30,13:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105545867.html,2022-06-25,21:30,2022-06-26,17:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105546103.html,2022-05-13,11:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105547984.html,2022-07-30,08:00,2022-07-31,11:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105548071.html,2022-07-28,21:45,2022-08-01,14:15
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105548129.html,2022-07-29,19:00,2022-07-30,14:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105549193.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105552153.html,2022-07-21,20:00,2022-07-27,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105552155.html,2022-07-21,12:00,2022-07-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105552803.html,2022-07-25,07:00,2022-07-26,18:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105555409.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105555987.html,2022-07-02,18:30,2022-07-03,02:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105556002.html,2022-05-09,21:00,2022-05-10,14:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105556469.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105557320.html,2022-06-16,18:00,2022-06-21,00:05
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105558007.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105559930.html,2022-07-28,22:00,2022-07-29,02:40
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105559931.html,2022-07-28,21:40,2022-07-29,02:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105560596.html,2022-07-26,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105560902.html,2022-07-07,22:00,2022-07-10,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105560927.html,2022-05-25,09:00,2022-05-26,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105563027.html,2022-07-27,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105563380.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105563816.html,2022-07-19,08:00,2022-07-19,18:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105563983.html,2022-07-05,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105567522.html,2022-07-28,13:00,2022-07-28,21:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105567523.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105567743.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105571869.html,2022-06-10,09:43,2022-06-12,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105572067.html,2022-05-31,13:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105575862.html,2022-07-28,21:40,2022-07-29,02:40
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105576273.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105579577.html,2022-07-23,16:00,2022-07-25,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105579580.html,2022-07-30,18:20,2022-07-31,00:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105579584.html,2022-07-28,18:00,2022-07-29,13:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105579586.html,2022-07-28,21:00,2022-07-29,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105581309.html,2022-07-01,10:00,2022-07-06,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105581310.html,2022-07-06,09:00,2022-07-09,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105581329.html,2022-07-28,08:00,2022-07-30,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105581514.html,2022-07-26,,2022-07-28,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584534.html,2022-05-26,,2022-06-03,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584539.html,2022-07-01,,2022-07-03,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584554.html,2022-07-14,,2022-06-17,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584763.html,2022-07-22,08:00,2022-07-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584769.html,2022-06-11,08:00,2022-06-13,14:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105584770.html,2022-07-21,21:00,2022-07-25,21:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105586028.html,2022-07-27,14:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105586608.html,2022-07-26,22:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105586857.html,2022-06-07,09:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105586859.html,2022-05-30,20:00,2022-06-01,13:50
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105586860.html,,09:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105587731.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105587849.html,2022-08-01,19:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105588040.html,2022-07-27,09:00,2022-08-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105588838.html,2022-06-30,,2022-07-04,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105589517.html,2022-06-30,,2022-07-01,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105589712.html,2022-06-02,21:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105589720.html,2022-06-09,08:00,2022-06-16,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105590077.html,2022-07-26,08:00,2022-08-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105590692.html,2022-07-26,21:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105590744.html,2022-07-25,,2022-07-28,09:20
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105591558.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105591565.html,2022-07-06,08:00,2022-07-13,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105593279.html,2022-07-21,,2022-07-28,20:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105593929.html,2022-07-28,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105594360.html,2022-07-22,08:00,2022-07-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105594365.html,2022-07-21,14:00,2022-07-31,10:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105594379.html,2022-08-02,09:00,2022-08-03,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105594380.html,2022-07-27,,2022-08-01,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105594660.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105596206.html,2022-07-15,,2022-07-18,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105596438.html,2022-07-07,22:00,2022-07-10,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105599658.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105599670.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105604660.html,2022-07-22,08:00,2022-07-27,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105605301.html,2022-06-30,17:30,2022-07-01,11:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105605354.html,2022-07-24,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105605760.html,2022-07-24,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606258.html,2022-07-03,,2022-07-04,10:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606259.html,2022-06-28,,2022-07-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606260.html,2022-06-28,,2022-07-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606261.html,2022-06-28,,2022-07-04,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606513.html,2022-07-27,08:00,2022-07-27,12:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105606515.html,2022-08-01,09:45,2022-08-01,13:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105607850.html,2022-07-25,01:00,2022-07-25,06:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105607885.html,2022-07-31,09:00,2022-07-31,17:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105608214.html,2022-07-30,20:00,2022-08-02,12:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105609561.html,2022-07-13,08:00,2022-07-21,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105612329.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105612365.html,2022-06-30,08:00,2022-07-07,10:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105612368.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105612913.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105612914.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105613090.html,2022-07-27,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105613354.html,2022-07-14,08:00,2022-07-22,07:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105614257.html,2022-07-17,20:00,2022-07-18,03:50
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105615742.html,2022-07-21,08:00,2022-07-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105615772.html,2022-08-03,10:00,2022-08-03,22:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105618208.html,2022-07-22,19:00,2022-07-25,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105619407.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105619924.html,2022-07-23,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105624879.html,2022-07-31,21:30,2022-08-01,21:45
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105625714.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105625811.html,2022-06-10,20:00,2022-06-10,00:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105625814.html,2022-05-29,16:00,2022-05-30,15:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105625821.html,2022-05-28,08:00,2022-05-29,12:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105627176.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105627183.html,2022-06-22,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105627239.html,,,2022-07-09,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105627376.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105627523.html,2022-07-20,07:00,2022-07-21,07:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105628134.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105628895.html,2021-09-13,,2021-09-15,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105629024.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105629041.html,2022-07-01,09:00,2022-07-01,18:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105629165.html,2022-08-07,06:00,2022-08-07,07:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105629776.html,2022-08-03,08:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105631058.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105631948.html,2022-07-08,12:00,2022-07-09,12:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105632053.html,2022-07-22,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105632133.html,2022-07-24,08:00,2022-07-31,17:40
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105632303.html,2022-07-29,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105632986.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105633515.html,2022-08-03,18:00,2022-08-06,06:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105633751.html,2022-06-26,,2022-06-30,19:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105633874.html,2022-05-31,08:00,2022-06-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105633881.html,2022-05-18,,2022-05-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105634017.html,2022-08-05,08:30,2022-08-08,08:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105634419.html,2022-08-04,09:40,2022-08-05,14:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105637358.html,2022-06-27,15:30,2022-06-28,00:20
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105639407.html,2022-07-25,08:00,2022-07-27,01:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105639690.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105639764.html,2022-07-27,17:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640028.html,2022-07-09,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640243.html,2020-06-01,12:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640264.html,2022-08-01,08:00,2022-08-05,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640277.html,2022-07-29,,2022-08-01,18:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640287.html,2022-07-30,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640288.html,2022-08-05,15:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640358.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105640473.html,2022-08-08,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\105641891.html,2022-05-22,15:00,,
